epoch,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,phi
0,-0.2833159565925598,-0.49481743574142456,-0.42224574089050293,0.49745169281959534,-0.5204499363899231,-0.47563111782073975,-0.5940726399421692,0.605160653591156,0.5333691835403442,0.42962566018104553,0.545396625995636,-0.37337183952331543,-0.5359512567520142,-0.5167373418807983,-0.5112366676330566,-0.5231144428253174,-0.3841618597507477,-0.5830761194229126,0.4130804240703583,-0.48527151346206665,0.5598112344741821,-0.343560129404068,-0.24320320785045624,-0.5466952919960022,0.0
1,0.16564133763313293,-0.35015207529067993,-0.4648645520210266,0.5882676839828491,-0.5317878127098083,-0.32778215408325195,-0.857188880443573,0.9192968606948853,0.8597043752670288,0.6874006986618042,0.6377403736114502,-0.44302764534950256,-0.4942079782485962,-0.4705720841884613,-0.6754525303840637,-0.5914524793624878,0.008795063942670822,-0.602580189704895,0.5083025693893433,-0.5262565612792969,0.46639254689216614,-0.03556615114212036,0.007529260590672493,-0.7965402603149414,0.0
2,0.3234049677848816,-0.3095519542694092,-0.5277857184410095,0.5343888998031616,-0.4846748411655426,-0.05178600177168846,-1.0448057651519775,1.1228110790252686,1.2064030170440674,0.6834441423416138,0.6366317272186279,-0.4345225393772125,-0.4210622012615204,-0.3757900595664978,-0.6702663898468018,-0.4190320074558258,0.4161176383495331,-0.6009162068367004,0.6631239652633667,-0.3806237578392029,0.21946537494659424,0.10496710985898972,0.20797979831695557,-0.8592750430107117,0.0
3,0.2628021836280823,-0.26451465487480164,-0.6705353260040283,0.5843936800956726,-0.43318742513656616,0.18978720903396606,-1.2188212871551514,1.3065390586853027,1.3802578449249268,0.47388190031051636,0.7122555375099182,-0.42772671580314636,-0.484065979719162,-0.3178633451461792,-0.5766963362693787,-0.15812170505523682,0.6853622198104858,-0.6044317483901978,0.8448636531829834,-0.16764335334300995,0.0117166917771101,0.5397288799285889,0.24030183255672455,-0.8819741606712341,0.0
4,0.0669892281293869,-0.05805639922618866,-0.7767333984375,0.8144469857215881,-0.3002932369709015,0.26791900396347046,-1.3144192695617676,1.447038173675537,1.387324333190918,0.2333117574453354,0.8855842351913452,-0.5524879693984985,-0.4200834333896637,-0.22020499408245087,-0.43408891558647156,0.2027892768383026,0.8430551886558533,-0.6909816265106201,1.0658360719680786,-0.02261502295732498,-0.23843859136104584,0.7886981964111328,0.1545867621898651,-0.8959684371948242,0.0
5,-0.06760440766811371,0.14180849492549896,-0.9217261075973511,0.9296482801437378,-0.1590006947517395,0.2689087688922882,-1.301436185836792,1.537875771522522,1.4690132141113281,0.13569407165050507,0.816506028175354,-0.43935278058052063,-0.5262070298194885,-0.10990485548973083,-0.5452072024345398,0.44631314277648926,0.9425874352455139,-0.8063780069351196,1.3233717679977417,0.05214658007025719,-0.43980133533477783,0.9404920339584351,0.01200185064226389,-0.9220690727233887,0.0
6,-0.2041587233543396,0.32642123103141785,-0.9290640950202942,0.9775910973548889,-0.04831681400537491,0.1363249123096466,-1.2650883197784424,1.6600921154022217,1.405698537826538,0.0862656757235527,0.9654029011726379,-0.4491797387599945,-0.4947126507759094,-0.17502816021442413,-0.46250876784324646,0.572189211845398,0.9560468792915344,-0.7026432156562805,1.4148355722427368,-0.1311006247997284,-0.5840057730674744,0.99968421459198,0.04183404892683029,-0.9771201610565186,0.0
7,-0.2687864899635315,0.40752896666526794,-0.9197047352790833,0.9756842255592346,0.1615438312292099,0.0704718753695488,-1.1359055042266846,1.7429343461990356,1.4863356351852417,0.04487239569425583,0.9520854949951172,-0.3755159378051758,-0.6045308709144592,-0.18940864503383636,-0.49214303493499756,0.627345621585846,0.9475908875465393,-0.6284091472625732,1.4842458963394165,-0.35866889357566833,-0.6676232218742371,0.9919735789299011,0.062440428882837296,-1.03204345703125,0.0
8,-0.4674805998802185,0.6123378276824951,-1.0051605701446533,0.9665228128433228,0.4370018243789673,0.0014357890468090773,-0.9599672555923462,1.7787971496582031,1.5074111223220825,0.012921318411827087,0.9798644185066223,-0.3615139126777649,-0.7282350659370422,-0.21416422724723816,-0.598141610622406,0.7238531112670898,0.9617106914520264,-0.6095829010009766,1.5186232328414917,-0.6173832416534424,-0.6668655276298523,1.0416700839996338,0.049782902002334595,-1.0738133192062378,0.0
9,-0.6503775119781494,0.8231779336929321,-0.9723185300827026,1.0222053527832031,0.7597535848617554,0.05641776695847511,-0.757849395275116,1.7814624309539795,1.5598208904266357,-0.0920301005244255,1.1157742738723755,-0.26303043961524963,-0.8710024952888489,-0.26481857895851135,-0.7482593655586243,0.8196114897727966,0.9274591207504272,-0.5857254266738892,1.511857509613037,-1.0784993171691895,-0.4741175174713135,0.9170394539833069,0.06771685183048248,-1.15326726436615,0.0
